,source_point,dest_point,quantity,distcap,CO2,year,Strategy type
25,CRI,DEU,151.0,9636.827,24737.734909,2026,Strategy 3
26,CYP,DEU,22.0,2493.336,932.507664,2026,Strategy 3
27,DNK,DEU,6891.0,352.9857,41351.2157979,2026,Strategy 3
28,DOM,DEU,144.0,7938.774,19434.118752000002,2026,Strategy 3
29,DZA,DEU,136.0,1927.453,4456.271336000001,2026,Strategy 3
30,ECU,DEU,131.0,10167.32,22642.62164,2026,Strategy 3
31,EGY,DEU,362.0,2895.229,17817.239266,2026,Strategy 3
32,EST,DEU,27.0,1038.978,476.8909020000001,2026,Strategy 3
33,ETH,DEU,103.0,5356.892,9379.917892,2026,Strategy 3
34,GEO,DEU,15.0,2636.6,672.3330000000001,2026,Strategy 3
35,GHA,DEU,137.0,5377.102,12523.270558,2026,Strategy 3
36,GIN,DEU,1.0,5460.412,92.82700400000002,2026,Strategy 3
37,GRC,DEU,2846.0,1803.951,87278.757282,2026,Strategy 3
38,GRD,DEU,4.0,7950.677,540.646036,2026,Strategy 3
39,GTM,DEU,314.0,9641.821,51468.040498,2026,Strategy 3
40,GUY,DEU,37.0,8178.226,5144.104154,2026,Strategy 3
41,HND,DEU,58.0,9480.055,9347.334230000002,2026,Strategy 3
42,HRV,DEU,52.0,771.8766,682.3389144,2026,Strategy 3
43,IRL,DEU,372.0,1318.172,8336.119728,2026,Strategy 3
44,IRN,DEU,265.0,3512.118,15822.091590000002,2026,Strategy 3
45,ISL,DEU,639.0,2391.053,25974.008739,2026,Strategy 3
46,ISR,DEU,3100.0,2852.534,150328.5418,2026,Strategy 3
47,JAM,DEU,44.0,8454.036,6323.618928000001,2026,Strategy 3
48,JOR,DEU,170.0,2922.396,8445.72444,2026,Strategy 3
49,KAZ,DEU,446.0,3884.671,29453.575522,2026,Strategy 3
50,KEN,DEU,461.0,6377.074,49977.128937999994,2026,Strategy 3
51,KWT,DEU,88.0,3825.069,5722.303224,2026,Strategy 3
52,LBN,DEU,118.0,2720.929,5458.183574000001,2026,Strategy 3
53,LCA,DEU,2.0,7730.241,262.828194,2026,Strategy 3
54,LSO,DEU,10.0,9212.143,1566.06431,2026,Strategy 3
55,LTU,DEU,50.0,820.2604,697.2213399999999,2026,Strategy 3
56,LUX,DEU,63.0,603.6375,646.4957625000002,2026,Strategy 3
57,LVA,DEU,30.0,842.7612,429.808212,2026,Strategy 3
58,MAR,DEU,126.0,2614.646,5600.571732,2026,Strategy 3
59,MDA,DEU,39.0,1264.197,838.162611,2026,Strategy 3
60,MDG,DEU,27.0,8601.846,3948.2473139999997,2026,Strategy 3
61,MEX,DEU,868.0,9739.229,143712.063124,2026,Strategy 3
62,MKD,DEU,29.0,1318.674,650.1062820000001,2026,Strategy 3
63,MLI,DEU,8.0,4829.943,656.8722480000001,2026,Strategy 3
64,MLT,DEU,13.0,1853.322,409.584162,2026,Strategy 3
65,MOZ,DEU,9.0,8933.64,1366.84692,2026,Strategy 3
66,MUS,DEU,54.0,9143.453,8393.689854,2026,Strategy 3
67,MWI,DEU,144.0,7656.65,18743.479199999998,2026,Strategy 3
68,NAM,DEU,54.0,8366.187,7680.1596660000005,2026,Strategy 3
69,NER,DEU,23.0,4456.21,1742.37811,2026,Strategy 3
70,NGA,DEU,1304.0,4858.187,107696.28941600001,2026,Strategy 3
71,NIC,DEU,102.0,9595.835,16639.17789,2026,Strategy 3
72,OMN,DEU,84.0,4976.974,7107.118872,2026,Strategy 3
73,PAL,DEU,3.0,2890.074,147.393774,2026,Strategy 3
74,PAN,DEU,83.0,9423.655,13296.777205000002,2026,Strategy 3
75,PER,DEU,558.0,11114.22,105429.49092,2026,Strategy 3
76,PRT,DEU,5201.0,2314.488,204640.085496,2026,Strategy 3
77,PRY,DEU,80.0,11042.98,15018.4528,2026,Strategy 3
78,QAT,DEU,81.0,4398.253,6056.394381,2026,Strategy 3
79,RWA,DEU,35.0,6259.643,3724.4875850000003,2026,Strategy 3
80,SAU,DEU,1203.0,4178.845,85461.559095,2026,Strategy 3
81,SDN,DEU,1.0,4447.473,75.60704100000001,2026,Strategy 3
82,SEN,DEU,86.0,5020.935,7340.606970000001,2026,Strategy 3
83,SLE,DEU,2.0,5464.394,185.789396,2026,Strategy 3
84,SLV,DEU,86.0,9642.033,14096.652246000001,2026,Strategy 3
85,SVN,DEU,48.0,723.9545,590.7468720000002,2026,Strategy 3
86,SYC,DEU,4.0,7488.993,509.2515240000001,2026,Strategy 3
87,TGO,DEU,35.0,5277.266,3139.9732700000004,2026,Strategy 3
88,TJK,DEU,6.0,4460.934,455.01526800000005,2026,Strategy 3
89,TTO,DEU,37.0,8061.456,5070.655824000001,2026,Strategy 3
90,TUN,DEU,30.0,1765.166,900.23466,2026,Strategy 3
91,TZA,DEU,233.0,6866.708,27199.030388,2026,Strategy 3
92,UGA,DEU,744.0,6077.621,76869.750408,2026,Strategy 3
93,UKR,DEU,826.0,1204.434,16912.662228,2026,Strategy 3
94,URY,DEU,48.0,11828.68,9652.20288,2026,Strategy 3
95,UZB,DEU,72.0,4306.54,5271.20496,2026,Strategy 3
96,YEM,DEU,54.0,4942.02,4536.77436,2026,Strategy 3
97,ZAF,DEU,33.0,8828.848,4952.983728,2026,Strategy 3
98,ZMB,DEU,51.0,7702.419,6677.997273000001,2026,Strategy 3
99,ZWE,DEU,134.0,8015.01,18258.19278,2026,Strategy 3
100,SWZ,DEU,2.0,8945.386,304.14312400000006,2026,Strategy 3
101,BRN,KOR,7.0,3825.485,455.23271500000004,2026,Strategy 3
102,FJI,KOR,39.0,8202.271,5438.105673000001,2026,Strategy 3
103,IDN,KOR,8633.0,5291.684,776612.8355240001,2026,Strategy 3
104,KGZ,KOR,15.0,4422.647,1127.774985,2026,Strategy 3
105,KHM,KOR,89.0,3628.807,5490.384991,2026,Strategy 3
106,LAO,KOR,88.0,3218.349,4814.650104,2026,Strategy 3
107,LKA,KOR,305.0,5840.513,30283.059905000002,2026,Strategy 3
108,MDV,KOR,14.0,6570.516,1563.782808,2026,Strategy 3
109,MNG,KOR,29.0,2003.103,987.5297790000001,2026,Strategy 3
110,MYS,KOR,8.0,4614.067,627.5131120000001,2026,Strategy 3
111,NPL,KOR,51.0,4022.39,3487.41213,2026,Strategy 3
112,NZL,KOR,1224.0,10293.84,214194.22272000002,2026,Strategy 3
113,PAK,KOR,806.0,4828.073,66154.25624600002,2026,Strategy 3
114,PHL,KOR,3777.0,2615.751,167954.75595900003,2026,Strategy 3
115,PYF,KOR,42.0,10635.72,7593.90408,2026,Strategy 3
116,MMR,KOR,223.0,3796.143,14391.178113,2026,Strategy 3
117,BEL,DEU,1640.000000000001,653.1423,18209.60732400001,2026,Strategy 3
118,VNM,KOR,10999.999999999896,2740.135,512405.2449999952,2026,Strategy 3
0,FJI,AUS,45.0,3460.569,2647.3352850000006,2027,Strategy 2
1,NZL,AUS,1986.0,2397.488,80943.989856,2027,Strategy 2
2,PYF,AUS,60.0,6319.975,6446.374500000001,2027,Strategy 2
3,EST,FIN,60.0,80.98481,82.6045062,2027,Strategy 2
4,LVA,FIN,67.0,358.1294,407.9093866,2027,Strategy 2
5,DNK,DEU,3785.0,352.9857,22712.8648665,2027,Strategy 2
6,CZE,DEU,152.0,279.8608,723.1603072,2027,Strategy 2
7,AUT,HUN,10957.0,215.6626,40171.256839400005,2027,Strategy 2
8,BGR,HUN,140.0,632.9641,1506.4545580000001,2027,Strategy 2
9,BIH,HUN,45.0,407.2162,311.520393,2027,Strategy 2
10,GRC,HUN,338.0,1123.943,6458.176478,2027,Strategy 2
11,HRV,HUN,116.0,302.1079,595.7567787999999,2027,Strategy 2
12,ISR,HUN,3141.0,2170.795,115913.94061500001,2027,Strategy 2
13,MDA,HUN,61.0,740.7287,768.1356619000001,2027,Strategy 2
14,MKD,HUN,38.0,641.169,414.195174,2027,Strategy 2
15,PAL,HUN,5.0,2206.055,187.514675,2027,Strategy 2
16,SVN,HUN,106.0,381.6249,687.6880698000001,2027,Strategy 2
17,SVK,HUN,158.0,159.0699,427.2617514,2027,Strategy 2
18,ARE,IND,2087.0,2312.871,82058.350209,2027,Strategy 2
19,BHR,IND,15.0,2634.919,671.904345,2027,Strategy 2
20,KEN,IND,813.0,5439.083,75173.56614299999,2027,Strategy 2
21,KGZ,IND,13.0,1606.963,355.138823,2027,Strategy 2
22,KWT,IND,76.0,2838.48,3667.3161600000003,2027,Strategy 2
23,MDG,IND,41.0,6175.918,4304.6148459999995,2027,Strategy 2
24,MDV,IND,18.0,2750.004,841.5012240000001,2027,Strategy 2
25,MOZ,IND,13.0,7723.632,1706.9226720000001,2027,Strategy 2
26,MUS,IND,79.0,5828.435,7827.588205000002,2027,Strategy 2
27,MWI,IND,209.0,6653.143,23638.617079000003,2027,Strategy 2
28,NPL,IND,65.0,801.1843,885.3086515000001,2027,Strategy 2
29,OMN,IND,129.0,1936.222,4246.134846000001,2027,Strategy 2
30,PAK,IND,1545.0,683.3699,17948.7104235,2027,Strategy 2
31,QAT,IND,85.0,2570.834,3714.85513,2027,Strategy 2
32,SAU,IND,1704.0,3053.153,88443.736104,2027,Strategy 2
33,SYC,IND,7.0,4372.486,520.325834,2027,Strategy 2
34,TJK,IND,10.0,1356.548,230.61316000000002,2027,Strategy 2
35,TZA,IND,364.0,5894.054,36472.406152,2027,Strategy 2
36,UZB,IND,118.0,1584.103,3177.7106180000005,2027,Strategy 2
37,YEM,IND,80.0,3691.113,5019.91368,2027,Strategy 2
38,SWZ,IND,3.0,7850.425,400.37167500000004,2027,Strategy 2
39,AGO,ITA,34.0,5645.243,3262.9504540000007,2027,Strategy 2
40,ALB,ITA,30.0,611.7626,311.99892600000004,2027,Strategy 2
41,BDI,ITA,39.0,5315.705,3524.3124150000003,2027,Strategy 2
42,BWA,ITA,112.0,7543.876,14363.539904000001,2027,Strategy 2
43,CMR,ITA,5.0,4234.211,359.907935,2027,Strategy 2
44,COG,ITA,26.0,5140.217,2271.975914,2027,Strategy 2
45,EGY,ITA,582.0,2133.612,21109.957128000002,2027,Strategy 2
46,ETH,ITA,138.0,4472.661,10492.862706,2027,Strategy 2
47,GRC,ITA,5659.0,1050.411,101052.689433,2027,Strategy 2
48,LSO,ITA,17.0,8072.605,2332.9828450000005,2027,Strategy 2
49,MLT,ITA,28.0,688.7803,327.8594228,2027,Strategy 2
50,NAM,ITA,83.0,7188.876,10143.504036,2027,Strategy 2
51,RWA,ITA,36.0,5188.542,3175.3877040000007,2027,Strategy 2
52,SDN,ITA,2.0,3503.608,119.12267200000001,2027,Strategy 2
53,TUN,ITA,42.0,595.3532,425.08218480000005,2027,Strategy 2
54,UGA,ITA,1294.0,5044.428,110967.327144,2027,Strategy 2
55,ZAF,ITA,50.0,7697.383,6542.77555,2027,Strategy 2
56,ZMB,ITA,63.0,6585.451,7053.018021000001,2027,Strategy 2
57,ZWE,ITA,147.0,6915.104,17280.844896000002,2027,Strategy 2
58,MNG,KOR,41.0,2003.103,1396.162791,2027,Strategy 2
59,BEL,NLD,742.0,173.0333,2182.6420462,2027,Strategy 2
60,DNK,NOR,7434.0,485.3148,61333.1137944,2027,Strategy 2
61,ISL,NOR,831.0,1749.596,24716.542692000003,2027,Strategy 2
62,BLR,POL,437.0,469.7038,3489.4295302,2027,Strategy 2
63,LTU,POL,113.0,393.7521,756.3977841000001,2027,Strategy 2
64,UKR,POL,786.0,690.8161,9230.684728200002,2027,Strategy 2
65,CYP,ROM,49.0,1201.539,1000.8819870000001,2027,Strategy 2
66,ISR,ROM,423.0,1564.973,11253.720843000001,2027,Strategy 2
67,ARM,RUS,26.0,1803.035,796.9414700000001,2027,Strategy 2
68,AZE,RUS,131.0,1930.747,4299.773569000001,2027,Strategy 2
69,GEO,RUS,20.0,1644.856,559.2510400000001,2027,Strategy 2
70,IRN,RUS,236.0,2466.589,9895.955068,2027,Strategy 2
71,KAZ,RUS,569.0,2270.788,21965.332324000003,2027,Strategy 2
72,GRC,YUG,859.0,806.8219,11782.020205700002,2027,Strategy 2
73,AND,ESP,1.0,492.9274,8.3797658,2027,Strategy 2
74,BEN,ESP,22.0,3830.115,1432.4630100000002,2027,Strategy 2
75,BFA,ESP,116.0,3132.095,6176.49134,2027,Strategy 2
76,CIV,ESP,51.0,3742.523,3244.7674410000004,2027,Strategy 2
77,CPV,ESP,1.0,3425.471,58.23300700000001,2027,Strategy 2
78,DZA,ESP,157.0,706.8757,1886.6512433000003,2027,Strategy 2
79,GHA,ESP,125.0,3896.073,8279.155125000001,2027,Strategy 2
80,GIN,ESP,1.0,3637.762,61.84195400000001,2027,Strategy 2
81,MAR,ESP,193.0,762.6525,2502.2628525,2027,Strategy 2
82,MLI,ESP,11.0,3116.63,582.8098100000001,2027,Strategy 2
83,NER,ESP,37.0,3045.1,1915.3679000000002,2027,Strategy 2
84,NGA,ESP,2308.0,3639.542,142801.06991200004,2027,Strategy 2
85,PRT,ESP,9051.0,500.9223,77075.41153410001,2027,Strategy 2
86,SEN,ESP,171.0,3164.425,9198.983475,2027,Strategy 2
87,SLE,ESP,1.0,3676.671,62.503407,2027,Strategy 2
88,TGO,ESP,50.0,3845.382,3268.5747,2027,Strategy 2
89,LUX,CHE,134.0,309.8716,705.8875048,2027,Strategy 2
90,BRN,THA,9.0,1864.909,285.33107700000005,2027,Strategy 2
91,IDN,THA,12237.0,2316.466,481892.105514,2027,Strategy 2
92,KHM,THA,131.0,535.9692,1193.6034084000003,2027,Strategy 2
93,LAO,THA,185.0,525.2488,1651.9074759999999,2027,Strategy 2
94,LKA,THA,802.0,2381.501,32469.384634000005,2027,Strategy 2
95,MYS,THA,10.0,1187.123,201.81091,2027,Strategy 2
96,PHL,THA,7379.0,2210.015,277230.911645,2027,Strategy 2
97,MMR,THA,368.0,575.9035,3602.8522960000005,2027,Strategy 2
98,VNM,THA,13885.0,990.7018,233850.20638100003,2027,Strategy 2
99,ISR,TUR,2714.0,890.1459,41069.5515342,2027,Strategy 2
100,JOR,TUR,230.0,930.4355,3638.0028050000005,2027,Strategy 2
101,LBN,TUR,253.0,714.7758,3074.2507158000003,2027,Strategy 2
102,ABW,USA,21.0,3007.269,1073.595033,2027,Strategy 2
103,ARG,USA,963.0,8403.226,137569.212846,2027,Strategy 2
104,BMU,USA,12.0,1322.397,269.768988,2027,Strategy 2
105,BOL,USA,353.0,6565.147,39397.447147,2027,Strategy 2
106,BRB,USA,6.0,3340.145,340.69479,2027,Strategy 2
107,CHL,USA,104.0,8080.885,14287.004680000002,2027,Strategy 2
108,COL,USA,993.0,3815.184,64404.12110400001,2027,Strategy 2
109,CRI,USA,202.0,3290.809,11300.638106000002,2027,Strategy 2
110,DOM,USA,222.0,2371.688,8950.750512,2027,Strategy 2
111,ECU,USA,195.0,4354.532,14435.273580000001,2027,Strategy 2
112,GRD,USA,6.0,3342.946,340.980492,2027,Strategy 2
113,GTM,USA,456.0,3004.99,23294.68248,2027,Strategy 2
114,GUY,USA,80.0,4042.361,5497.610960000001,2027,Strategy 2
115,HND,USA,74.0,2935.833,3693.2779140000002,2027,Strategy 2
116,JAM,USA,41.0,2326.271,1621.4108870000002,2027,Strategy 2
117,LCA,USA,3.0,3181.807,162.272157,2027,Strategy 2
118,MEX,USA,1688.0,3037.916,87176.03753600002,2027,Strategy 2
119,NIC,USA,152.0,3117.858,8056.545072000001,2027,Strategy 2
120,PAN,USA,93.0,3339.086,5279.094966,2027,Strategy 2
121,PER,USA,765.0,5672.588,73772.00693999999,2027,Strategy 2
122,PRY,USA,112.0,7414.781,14117.743024,2027,Strategy 2
123,SLV,USA,98.0,3049.378,5080.263748,2027,Strategy 2
124,TTO,USA,61.0,3498.427,3627.8687990000008,2027,Strategy 2
125,URY,USA,63.0,8487.635,9090.257085000001,2027,Strategy 2
126,BRA,USA,10410.0,6794.436,1202411.33892,2027,Strategy 2
127,IRL,GBR,803.0,460.4115,6285.0773865,2027,Strategy 2
128,BEL,GBR,7000.0,323.7796,38529.77240000001,2027,Strategy 2
129,FRA,GBR,1933.0,342.9475,11269.5977975,2027,Strategy 2
0,FJI,JPN,45.0,7243.281,5541.109965000001,2027,Strategy 3
1,NZL,JPN,1986.0,9575.732,323295.86378400004,2027,Strategy 3
2,PYF,JPN,60.0,9502.387,9692.434740000002,2027,Strategy 3
3,ARE,KOR,2087.0,6909.236,245132.784044,2027,Strategy 3
4,ARM,KOR,26.0,6882.943,3042.2608060000002,2027,Strategy 3
5,AZE,KOR,131.0,6461.836,14390.508772000003,2027,Strategy 3
6,BDI,KOR,39.0,10923.19,7242.0749700000015,2027,Strategy 3
7,BHR,KOR,15.0,7136.002,1819.6805100000001,2027,Strategy 3
8,BLR,KOR,437.0,7292.729,54177.68374100001,2027,Strategy 3
9,BRN,KOR,9.0,3825.485,585.299205,2027,Strategy 3
10,BWA,KOR,112.0,12595.07,23981.01328,2027,Strategy 3
11,CYP,KOR,49.0,8012.453,6674.373349000001,2027,Strategy 3
12,EGY,KOR,582.0,8497.368,84072.958992,2027,Strategy 3
13,ETH,KOR,138.0,9244.567,21687.754181999997,2027,Strategy 3
14,GEO,KOR,20.0,6783.199,2306.28766,2027,Strategy 3
15,IDN,KOR,12237.0,5291.684,1100823.730836,2027,Strategy 3
16,IRN,KOR,236.0,6562.448,26328.541376000005,2027,Strategy 3
17,ISR,KOR,6278.0,8092.951,863728.288426,2027,Strategy 3
18,JOR,KOR,230.0,8009.55,31317.340500000002,2027,Strategy 3
19,KAZ,KOR,569.0,4552.944,44040.62731200001,2027,Strategy 3
20,KEN,KOR,813.0,10118.59,139849.03239,2027,Strategy 3
21,KGZ,KOR,13.0,4422.647,977.4049870000001,2027,Strategy 3
22,KHM,KOR,131.0,3628.807,8081.3531889999995,2027,Strategy 3
23,KWT,KOR,76.0,7181.025,9277.884300000002,2027,Strategy 3
24,LAO,KOR,185.0,3218.349,10121.707605000001,2027,Strategy 3
25,LBN,KOR,253.0,7926.322,34091.110922,2027,Strategy 3
26,LKA,KOR,802.0,5840.513,79629.554242,2027,Strategy 3
27,LSO,KOR,17.0,12727.98,3678.3862200000003,2027,Strategy 3
28,MDA,KOR,61.0,7611.25,7892.866250000001,2027,Strategy 3
29,MDG,KOR,41.0,10400.05,7248.83485,2027,Strategy 3
30,MDV,KOR,18.0,6570.516,2010.5778960000002,2027,Strategy 3
31,MNG,KOR,41.0,2003.103,1396.162791,2027,Strategy 3
32,MOZ,KOR,13.0,12104.01,2674.9862100000005,2027,Strategy 3
33,MUS,KOR,79.0,9691.986,13016.337198000003,2027,Strategy 3
34,MWI,KOR,209.0,11233.9,39914.046700000006,2027,Strategy 3
35,MYS,KOR,10.0,4614.067,784.39139,2027,Strategy 3
36,NPL,KOR,65.0,4022.39,4444.74095,2027,Strategy 3
37,OMN,KOR,129.0,6590.233,14452.380969000002,2027,Strategy 3
38,PAK,KOR,1545.0,4828.073,126809.337345,2027,Strategy 3
39,PAL,KOR,5.0,8153.009,693.005765,2027,Strategy 3
40,PHL,KOR,7379.0,2615.751,328127.65269300004,2027,Strategy 3
41,QAT,KOR,85.0,7113.408,10278.874560000002,2027,Strategy 3
42,RWA,KOR,36.0,10759.94,6585.083280000001,2027,Strategy 3
43,SAU,KOR,1704.0,7557.272,218919.055296,2027,Strategy 3
44,SDN,KOR,2.0,9354.622,318.057148,2027,Strategy 3
45,SYC,KOR,7.0,8724.406,1038.204314,2027,Strategy 3
46,TJK,KOR,10.0,5008.503,851.44551,2027,Strategy 3
47,TZA,KOR,364.0,10545.37,65254.74956000001,2027,Strategy 3
48,UGA,KOR,1294.0,10384.14,228430.31172000003,2027,Strategy 3
49,UKR,KOR,786.0,7309.346,97667.481252,2027,Strategy 3
50,UZB,KOR,118.0,4896.334,9822.046004000002,2027,Strategy 3
51,YEM,KOR,80.0,8353.075,11360.182,2027,Strategy 3
52,ZAF,KOR,50.0,12457.03,10588.4755,2027,Strategy 3
53,ZMB,KOR,63.0,11816.32,12655.278720000002,2027,Strategy 3
54,ZWE,KOR,147.0,11725.41,29301.799590000002,2027,Strategy 3
55,MMR,KOR,368.0,3796.143,23748.670608000004,2027,Strategy 3
56,SWZ,KOR,3.0,12247.65,624.63015,2027,Strategy 3
57,ALB,ESP,30.0,1977.061,1008.30111,2027,Strategy 3
58,AND,ESP,1.0,492.9274,8.3797658,2027,Strategy 3
59,AUT,ESP,10957.0,1811.999,337519.2417310001,2027,Strategy 3
60,BGR,ESP,140.0,2254.799,5366.42162,2027,Strategy 3
61,BIH,ESP,45.0,1861.879,1424.337435,2027,Strategy 3
62,CMR,ESP,5.0,4347.477,369.535545,2027,Strategy 3
63,DZA,ESP,157.0,706.8757,1886.6512433000003,2027,Strategy 3
64,GRC,ESP,6856.0,2372.903,276566.590456,2027,Strategy 3
65,HRV,ESP,116.0,1702.46,3357.2511200000004,2027,Strategy 3
66,MAR,ESP,193.0,762.6525,2502.2628525,2027,Strategy 3
67,MKD,ESP,38.0,2108.379,1362.012834,2027,Strategy 3
68,MLT,ESP,28.0,1670.797,795.2993720000001,2027,Strategy 3
69,NGA,ESP,2235.0,3639.542,138284.39829,2027,Strategy 3
70,PRT,ESP,9051.0,500.9223,77075.41153410001,2027,Strategy 3
71,SVN,ESP,106.0,1600.555,2884.2001100000007,2027,Strategy 3
72,TUN,ESP,42.0,1273.835,909.51819,2027,Strategy 3
73,ABW,USA,21.0,3007.269,1073.595033,2027,Strategy 3
74,AGO,USA,34.0,10653.89,6157.948420000001,2027,Strategy 3
75,ARG,USA,963.0,8403.226,137569.212846,2027,Strategy 3
76,BEN,USA,22.0,8679.125,3245.9927500000003,2027,Strategy 3
77,BFA,USA,116.0,7895.109,15569.154948000003,2027,Strategy 3
78,BMU,USA,12.0,1322.397,269.768988,2027,Strategy 3
79,BOL,USA,353.0,6565.147,39397.447147,2027,Strategy 3
80,BRB,USA,6.0,3340.145,340.69479,2027,Strategy 3
81,CHL,USA,104.0,8080.885,14287.004680000002,2027,Strategy 3
82,CIV,USA,51.0,7959.889,6901.223763,2027,Strategy 3
83,COG,USA,26.0,10505.76,4643.5459200000005,2027,Strategy 3
84,COL,USA,993.0,3815.184,64404.12110400001,2027,Strategy 3
85,CPV,USA,1.0,5840.84,99.29428000000001,2027,Strategy 3
86,CRI,USA,202.0,3290.809,11300.638106000002,2027,Strategy 3
87,DNK,USA,11219.0,6519.391,1243397.809693,2027,Strategy 3
88,DOM,USA,222.0,2371.688,8950.750512,2027,Strategy 3
89,ECU,USA,195.0,4354.532,14435.273580000001,2027,Strategy 3
90,EST,USA,60.0,6972.001,7111.44102,2027,Strategy 3
91,GHA,USA,125.0,8482.468,18025.2445,2027,Strategy 3
92,GIN,USA,1.0,6877.18,116.91206000000001,2027,Strategy 3
93,GRD,USA,6.0,3342.946,340.980492,2027,Strategy 3
94,GTM,USA,456.0,3004.99,23294.68248,2027,Strategy 3
95,GUY,USA,80.0,4042.361,5497.610960000001,2027,Strategy 3
96,HND,USA,74.0,2935.833,3693.2779140000002,2027,Strategy 3
97,IRL,USA,803.0,5448.801,74381.58245100002,2027,Strategy 3
98,ISL,USA,831.0,4518.63,63834.68601000001,2027,Strategy 3
99,JAM,USA,41.0,2326.271,1621.4108870000002,2027,Strategy 3
100,LCA,USA,3.0,3181.807,162.272157,2027,Strategy 3
101,LTU,USA,113.0,7280.807,13986.430247,2027,Strategy 3
102,LUX,USA,134.0,6393.923,14565.356593999999,2027,Strategy 3
103,LVA,USA,67.0,7081.517,8065.847863,2027,Strategy 3
104,MEX,USA,1688.0,3037.916,87176.03753600002,2027,Strategy 3
105,MLI,USA,11.0,7325.533,1369.874671,2027,Strategy 3
106,NAM,USA,83.0,11908.0,16802.188000000002,2027,Strategy 3
107,NER,USA,37.0,8139.29,5119.61341,2027,Strategy 3
108,NGA,USA,73.0,8874.532,11013.294211999999,2027,Strategy 3
109,NIC,USA,152.0,3117.858,8056.545072000001,2027,Strategy 3
110,PAN,USA,93.0,3339.086,5279.094966,2027,Strategy 3
111,PER,USA,765.0,5672.588,73772.00693999999,2027,Strategy 3
112,PRY,USA,112.0,7414.781,14117.743024,2027,Strategy 3
113,SEN,USA,171.0,6376.861,18537.534927,2027,Strategy 3
114,SLE,USA,1.0,7155.967,121.651439,2027,Strategy 3
115,SLV,USA,98.0,3049.378,5080.263748,2027,Strategy 3
116,TGO,USA,50.0,8578.065,7291.3552500000005,2027,Strategy 3
117,TTO,USA,61.0,3498.427,3627.8687990000008,2027,Strategy 3
118,URY,USA,63.0,8487.635,9090.257085000001,2027,Strategy 3
119,BEL,DEU,1290.000000000001,653.1423,14323.410639000012,2027,Strategy 3
120,BEL,JPN,6450.000000000005,9463.263,1037646.7879500008,2027,Strategy 3
121,BRA,DEU,1180.0,9601.955,192615.21730000002,2027,Strategy 3
122,BRA,USA,9230.00000000001,6794.436,1066114.9527600012,2027,Strategy 3
123,CZE,DEU,150.0,279.8608,713.64504,2027,Strategy 3
124,FRA,DEU,1160.0,880.187,17357.287640000002,2027,Strategy 3
125,FRA,ESP,770.0,1054.656,13805.447040000001,2027,Strategy 3
126,SVK,DEU,150.0,553.9702,1412.62401,2027,Strategy 3
127,VNM,KOR,13879.99999999958,2740.135,646562.2545999805,2027,Strategy 3
0,NZL,AUS,2260.0,2397.488,92111.48896,2028,Strategy 2
1,EST,FIN,127.0,80.98481,174.84620479,2028,Strategy 2
2,LTU,FIN,212.0,606.8758,2187.1803832000005,2028,Strategy 2
3,LVA,FIN,141.0,358.1294,858.4361718,2028,Strategy 2
4,ALB,HUN,65.0,689.0358,761.384559,2028,Strategy 2
5,AUT,HUN,16886.0,215.6626,61908.537281200006,2028,Strategy 2
6,BDI,HUN,61.0,5749.698,5962.436826000001,2028,Strategy 2
7,BGR,HUN,298.0,632.9641,3206.5961306000004,2028,Strategy 2
8,BIH,HUN,63.0,407.2162,436.12855020000006,2028,Strategy 2
9,CYP,HUN,104.0,1815.574,3209.9348320000004,2028,Strategy 2
10,EGY,HUN,956.0,2205.767,35848.125284,2028,Strategy 2
11,GRC,HUN,13045.0,1123.943,249251.21939500002,2028,Strategy 2
12,HRV,HUN,247.0,302.1079,1268.5510721,2028,Strategy 2
13,ISR,HUN,11200.0,2170.795,413319.368,2028,Strategy 2
14,JOR,HUN,341.0,2244.623,13012.079531000001,2028,Strategy 2
15,LBN,HUN,112.0,2048.187,3899.748048,2028,Strategy 2
16,MDA,HUN,95.0,740.7287,1196.2768505000001,2028,Strategy 2
17,MKD,HUN,55.0,641.169,599.493015,2028,Strategy 2
18,MLT,HUN,59.0,1343.903,1347.934709,2028,Strategy 2
19,PAL,HUN,7.0,2206.055,262.52054499999997,2028,Strategy 2
20,RWA,HUN,36.0,5605.626,3430.6431120000007,2028,Strategy 2
21,SVN,HUN,222.0,381.6249,1440.2523726000002,2028,Strategy 2
22,UGA,HUN,2241.0,5410.857,206137.41912900002,2028,Strategy 2
23,CZE,HUN,1441.0,445.1513,10904.871396100001,2028,Strategy 2
24,DEU,HUN,3739.0,689.5331,43828.792435300005,2028,Strategy 2
25,ITA,HUN,31629.0,811.4083,436288.56305190007,2028,Strategy 2
26,ROM,HUN,118.0,645.1553,1294.1815318000001,2028,Strategy 2
27,SVK,HUN,1281.0,159.0699,3464.0652123,2028,Strategy 2
28,ARE,IND,2018.0,2312.871,79345.35252600002,2028,Strategy 2
29,BGD,IND,1.0,1421.938,24.172946000000003,2028,Strategy 2
30,BHR,IND,12.0,2634.919,537.523476,2028,Strategy 2
31,ETH,IND,197.0,4561.518,15276.523782,2028,Strategy 2
32,KEN,IND,1404.0,5439.083,129820.03304400001,2028,Strategy 2
33,KGZ,IND,11.0,1606.963,300.50208100000003,2028,Strategy 2
34,KWT,IND,62.0,2838.48,2991.7579200000005,2028,Strategy 2
