,country,type,recycling_m,scrap_sum,year,Strategy type
93,United Arab Emirates,NMC111,Direct,293.11847950674803,2027,Strategy 1
102,United Arab Emirates,NMC523,Direct,393.91806272255525,2027,Strategy 1
96,United Arab Emirates,NMC622,Direct,190.18461997555215,2027,Strategy 1
99,United Arab Emirates,NMC811,Direct,115.76622382492813,2027,Strategy 1
936,United Kingdom,LFP,Direct,1370.6067611523333,2027,Strategy 1
951,United Kingdom,NCA,Direct,27423.608305448422,2027,Strategy 1
940,United Kingdom,NMC111,Hydro,7042.0154109150635,2027,Strategy 1
949,United Kingdom,NMC523,Hydro,8718.724074250496,2027,Strategy 1
943,United Kingdom,NMC622,Hydro,4293.367411224962,2027,Strategy 1
945,United Kingdom,NMC811,Direct,3302.4781977246685,2027,Strategy 1
2628,United Rep. of Tanzania,LFP,Direct,9.593105343699786,2027,Strategy 1
2643,United Rep. of Tanzania,NCA,Direct,191.4137217596896,2027,Strategy 1
2631,United Rep. of Tanzania,NMC111,Direct,49.89786657784065,2027,Strategy 1
2640,United Rep. of Tanzania,NMC523,Direct,61.54485829995357,2027,Strategy 1
2634,United Rep. of Tanzania,NMC622,Direct,30.073740701656394,2027,Strategy 1
2637,United Rep. of Tanzania,NMC811,Direct,21.755843972289348,2027,Strategy 1
2682,Uruguay,LFP,Direct,1.3500764634393267,2027,Strategy 1
2697,Uruguay,NCA,Direct,32.80576592145553,2027,Strategy 1
2685,Uruguay,NMC111,Direct,9.898962352112617,2027,Strategy 1
2694,Uruguay,NMC523,Direct,11.090064519091797,2027,Strategy 1
2688,Uruguay,NMC622,Direct,5.151306349779305,2027,Strategy 1
2691,Uruguay,NMC811,Direct,3.1889584185207767,2027,Strategy 1
2718,Uzbekistan,LFP,Direct,3.5979234956421204,2027,Strategy 1
2733,Uzbekistan,NCA,Direct,62.002983026045214,2027,Strategy 1
2721,Uzbekistan,NMC111,Direct,16.462959193883222,2027,Strategy 1
2730,Uzbekistan,NMC523,Direct,19.748648949251862,2027,Strategy 1
2724,Uzbekistan,NMC622,Direct,9.63837869486725,2027,Strategy 1
2727,Uzbekistan,NMC811,Direct,6.787440447191669,2027,Strategy 1
2736,Viet Nam,LFP,Direct,264.7195442685969,2027,Strategy 1
2751,Viet Nam,NCA,Direct,9264.150187217389,2027,Strategy 1
2739,Viet Nam,NMC111,Direct,2869.573811013474,2027,Strategy 1
2749,Viet Nam,NMC523,Hydro,3173.2166228894175,2027,Strategy 1
2742,Viet Nam,NMC622,Direct,1462.2332926114707,2027,Strategy 1
2745,Viet Nam,NMC811,Direct,852.0546604103523,2027,Strategy 1
2772,Yemen,LFP,Direct,2.3281464127405647,2027,Strategy 1
2787,Yemen,NCA,Direct,43.1611013674189,2027,Strategy 1
2775,Yemen,NMC111,Direct,11.154791465068232,2027,Strategy 1
2784,Yemen,NMC523,Direct,13.611073510551948,2027,Strategy 1
2778,Yemen,NMC622,Direct,6.705529207900899,2027,Strategy 1
2781,Yemen,NMC811,Direct,3.642215689861664,2027,Strategy 1
2826,Zambia,LFP,Direct,0.941290855938929,2027,Strategy 1
2841,Zambia,NCA,Direct,33.25568772236517,2027,Strategy 1
2829,Zambia,NMC111,Direct,9.477747974281863,2027,Strategy 1
2838,Zambia,NMC523,Direct,11.387896478192909,2027,Strategy 1
2832,Zambia,NMC622,Direct,5.363663142087266,2027,Strategy 1
2835,Zambia,NMC811,Direct,3.0186413203294067,2027,Strategy 1
2844,Zimbabwe,LFP,Direct,0.0,2027,Strategy 1
2859,Zimbabwe,NCA,Direct,80.09015542690004,2027,Strategy 1
2847,Zimbabwe,NMC111,Direct,21.252681073879625,2027,Strategy 1
2856,Zimbabwe,NMC523,Direct,25.73873877805955,2027,Strategy 1
2850,Zimbabwe,NMC622,Direct,12.543433836269731,2027,Strategy 1
2853,Zimbabwe,NMC811,Direct,8.368769059850083,2027,Strategy 1
378,Australia,LFP,Direct,330.71598286577415,2028,Strategy 2
393,Australia,NCA,Direct,4692.3805247125965,2028,Strategy 2
382,Australia,NMC111,Hydro,1193.2938778755495,2028,Strategy 2
391,Australia,NMC523,Hydro,1480.5487083024896,2028,Strategy 2
384,Australia,NMC622,Direct,732.3831896189006,2028,Strategy 2
387,Australia,NMC811,Direct,570.4330776822753,2028,Strategy 2
432,Belgium,LFP,Direct,1027.74137571716,2028,Strategy 2
447,Belgium,NCA,Direct,2560.824360512969,2028,Strategy 2
436,Belgium,NMC111,Hydro,1456.8129907440066,2028,Strategy 2
445,Belgium,NMC523,Hydro,1645.4148363835236,2028,Strategy 2
438,Belgium,NMC622,Direct,813.3999816840125,2028,Strategy 2
441,Belgium,NMC811,Direct,495.80645495832823,2028,Strategy 2
360,Brazil,LFP,Direct,491.1719893985255,2028,Strategy 2
375,Brazil,NCA,Direct,5145.34985842355,2028,Strategy 2
364,Brazil,NMC111,Hydro,1304.9517183602047,2028,Strategy 2
373,Brazil,NMC523,Hydro,1618.5197023642118,2028,Strategy 2
366,Brazil,NMC622,Direct,801.8528454070411,2028,Strategy 2
369,Brazil,NMC811,Direct,638.1538860464655,2028,Strategy 2
342,Canada,LFP,Direct,1192.021128856447,2028,Strategy 2
357,Canada,NCA,Direct,16959.06284852916,2028,Strategy 2
346,Canada,NMC111,Hydro,4326.625057186542,2028,Strategy 2
355,Canada,NMC523,Hydro,5356.040846826043,2028,Strategy 2
348,Canada,NMC622,Direct,2646.51344275722,2028,Strategy 2
351,Canada,NMC811,Direct,2058.098345315127,2028,Strategy 2
396,Czechia,LFP,Direct,177.2921937917415,2028,Strategy 2
411,Czechia,NCA,Direct,302.5727891783027,2028,Strategy 2
399,Czechia,NMC111,Direct,171.82948043003194,2028,Strategy 2
408,Czechia,NMC523,Direct,193.32506511288094,2028,Strategy 2
402,Czechia,NMC622,Direct,95.74766598688255,2028,Strategy 2
405,Czechia,NMC811,Direct,59.23280550016036,2028,Strategy 2
450,Finland,LFP,Direct,717.3349121977519,2028,Strategy 2
465,Finland,NCA,Direct,2307.166151112506,2028,Strategy 2
454,Finland,NMC111,Hydro,1317.469519119936,2028,Strategy 2
463,Finland,NMC523,Hydro,1483.2098833596808,2028,Strategy 2
456,Finland,NMC622,Direct,732.2635100766558,2028,Strategy 2
459,Finland,NMC811,Direct,441.6621699924621,2028,Strategy 2
90,France,LFP,Direct,10665.78383446218,2028,Strategy 2
105,France,NCA,Direct,24728.267272901707,2028,Strategy 2
94,France,NMC111,Hydro,14040.39754640126,2028,Strategy 2
103,France,NMC523,Hydro,15894.114621531993,2028,Strategy 2
97,France,NMC622,Hydro,7860.974114551689,2028,Strategy 2
99,France,NMC811,Direct,4810.4626101511785,2028,Strategy 2
108,Germany,LFP,Direct,20123.210612395862,2028,Strategy 2
123,Germany,NCA,Direct,51043.309496971444,2028,Strategy 2
112,Germany,NMC111,Hydro,29018.972245876364,2028,Strategy 2
121,Germany,NMC523,Hydro,32706.23980034201,2028,Strategy 2
115,Germany,NMC622,Hydro,16181.385658575966,2028,Strategy 2
117,Germany,NMC811,Direct,9926.88218583836,2028,Strategy 2
126,Hungary,LFP,Direct,12014.895268720365,2028,Strategy 2
141,Hungary,NCA,Direct,29351.732576425286,2028,Strategy 2
130,Hungary,NMC111,Hydro,14220.33777160881,2028,Strategy 2
139,Hungary,NMC523,Hydro,16226.823733698422,2028,Strategy 2
133,Hungary,NMC622,Hydro,8029.842436322646,2028,Strategy 2
135,Hungary,NMC811,Direct,5156.252237277043,2028,Strategy 2
0,India,LFP,Direct,677.3579833318737,2028,Strategy 2
15,India,NCA,Direct,10202.676071227776,2028,Strategy 2
4,India,NMC111,Hydro,2610.2156787739186,2028,Strategy 2
13,India,NMC523,Hydro,3247.0730826112804,2028,Strategy 2
6,India,NMC622,Direct,1603.2555568700332,2028,Strategy 2
9,India,NMC811,Direct,1217.6606381199513,2028,Strategy 2
144,Italy,LFP,Direct,13139.003111661608,2028,Strategy 2
159,Italy,NCA,Direct,23484.906952618614,2028,Strategy 2
148,Italy,NMC111,Hydro,13337.3672068996,2028,Strategy 2
157,Italy,NMC523,Hydro,15003.645259192346,2028,Strategy 2
151,Italy,NMC622,Hydro,7430.106038658111,2028,Strategy 2
153,Italy,NMC811,Direct,4604.971430969719,2028,Strategy 2
18,Japan,LFP,Direct,303.9328011181566,2028,Strategy 2
33,Japan,NCA,Direct,5795.418918645572,2028,Strategy 2
22,Japan,NMC111,Hydro,1478.0999094744216,2028,Strategy 2
31,Japan,NMC523,Hydro,1876.4270868070203,2028,Strategy 2
24,Japan,NMC622,Direct,923.2256060027005,2028,Strategy 2
27,Japan,NMC811,Direct,692.3713426449136,2028,Strategy 2
36,Korea,LFP,Direct,1920.0935045873039,2028,Strategy 2
51,Korea,NCA,Direct,26602.131553181338,2028,Strategy 2
40,Korea,NMC111,Hydro,6793.226503203007,2028,Strategy 2
49,Korea,NMC523,Hydro,8387.392120905704,2028,Strategy 2
43,Korea,NMC622,Hydro,4145.60132322311,2028,Strategy 2
45,Korea,NMC811,Direct,3250.211025358408,2028,Strategy 2
414,Netherlands,LFP,Direct,2575.054692786552,2028,Strategy 2
429,Netherlands,NCA,Direct,7854.427223102529,2028,Strategy 2
418,Netherlands,NMC111,Hydro,4411.797789480327,2028,Strategy 2
427,Netherlands,NMC523,Hydro,5131.3058456436165,2028,Strategy 2
420,Netherlands,NMC622,Direct,2537.9419571303356,2028,Strategy 2
423,Netherlands,NMC811,Direct,1489.4724918566385,2028,Strategy 2
252,Norway,LFP,Direct,2780.8383038778748,2028,Strategy 2
267,Norway,NCA,Direct,16694.618816902002,2028,Strategy 2
256,Norway,NMC111,Hydro,6646.040510696283,2028,Strategy 2
265,Norway,NMC523,Hydro,7850.092100304617,2028,Strategy 2
258,Norway,NMC622,Direct,3876.676673136182,2028,Strategy 2
261,Norway,NMC811,Direct,2542.4117231548717,2028,Strategy 2
162,Poland,LFP,Direct,9403.971265181079,2028,Strategy 2
177,Poland,NCA,Direct,20070.593312222958,2028,Strategy 2
166,Poland,NMC111,Hydro,11405.790155711788,2028,Strategy 2
175,Poland,NMC523,Hydro,12844.987428331122,2028,Strategy 2
169,Poland,NMC622,Hydro,6357.45555336335,2028,Strategy 2
171,Poland,NMC811,Direct,3916.2043381561125,2028,Strategy 2
486,Romania,LFP,Direct,178.3814201346477,2028,Strategy 2
501,Romania,NCA,Direct,302.17349933213745,2028,Strategy 2
489,Romania,NMC111,Direct,171.59817766048278,2028,Strategy 2
498,Romania,NMC523,Direct,193.05780085874127,2028,Strategy 2
492,Romania,NMC622,Direct,95.61684414725859,2028,Strategy 2
495,Romania,NMC811,Direct,59.17225786673235,2028,Strategy 2
270,Russian Federation,LFP,Direct,193.8468513382582,2028,Strategy 2
285,Russian Federation,NCA,Direct,4181.770042021029,2028,Strategy 2
274,Russian Federation,NMC111,Hydro,1113.9713994124354,2028,Strategy 2
283,Russian Federation,NMC523,Hydro,1340.3072546682847,2028,Strategy 2
276,Russian Federation,NMC622,Direct,654.7433363054542,2028,Strategy 2
279,Russian Federation,NMC811,Direct,480.92580705370324,2028,Strategy 2
288,Serbia,LFP,Direct,154.4906745003321,2028,Strategy 2
303,Serbia,NCA,Direct,344.58413984908447,2028,Strategy 2
291,Serbia,NMC111,Direct,161.84236679221598,2028,Strategy 2
300,Serbia,NMC523,Direct,186.38358194034151,2028,Strategy 2
294,Serbia,NMC622,Direct,92.40572386682499,2028,Strategy 2
297,Serbia,NMC811,Direct,59.954486210038425,2028,Strategy 2
180,Slovakia,LFP,Direct,175.8231449868658,2028,Strategy 2
195,Slovakia,NCA,Direct,303.08549915679345,2028,Strategy 2
183,Slovakia,NMC111,Direct,172.20618265741732,2028,Strategy 2
192,Slovakia,NMC523,Direct,193.69983687960084,2028,Strategy 2
186,Slovakia,NMC622,Direct,95.90286169082424,2028,Strategy 2
189,Slovakia,NMC811,Direct,59.28247462849834,2028,Strategy 2
198,Spain,LFP,Direct,9598.302882123528,2028,Strategy 2
213,Spain,NCA,Direct,21379.855244112845,2028,Strategy 2
202,Spain,NMC111,Hydro,11239.943979922715,2028,Strategy 2
211,Spain,NMC523,Hydro,12696.27455724227,2028,Strategy 2
205,Spain,NMC622,Hydro,6273.976527268364,2028,Strategy 2
207,Spain,NMC811,Direct,3907.473965967843,2028,Strategy 2
216,Sweden,LFP,Direct,3321.662729669731,2028,Strategy 2
231,Sweden,NCA,Direct,11822.8004497387,2028,Strategy 2
220,Sweden,NMC111,Hydro,6739.369415852953,2028,Strategy 2
229,Sweden,NMC523,Hydro,7620.866683057517,2028,Strategy 2
222,Sweden,NMC622,Direct,3762.544759030053,2028,Strategy 2
225,Sweden,NMC811,Direct,2261.8464591111224,2028,Strategy 2
468,Switzerland,LFP,Direct,5341.234124793169,2028,Strategy 2
483,Switzerland,NCA,Direct,18206.942767359433,2028,Strategy 2
472,Switzerland,NMC111,Hydro,8212.500776641053,2028,Strategy 2
481,Switzerland,NMC523,Hydro,9491.694552650082,2028,Strategy 2
475,Switzerland,NMC622,Hydro,4695.168916549213,2028,Strategy 2
477,Switzerland,NMC811,Direct,3052.2820466966687,2028,Strategy 2
54,Thailand,LFP,Direct,1078.121969893518,2028,Strategy 2
69,Thailand,NCA,Direct,21976.85792317732,2028,Strategy 2
58,Thailand,NMC111,Hydro,5986.5338639943,2028,Strategy 2
67,Thailand,NMC523,Hydro,7080.118429412738,2028,Strategy 2
60,Thailand,NMC622,Direct,3424.6748490602295,2028,Strategy 2
63,Thailand,NMC811,Direct,2452.9528293989347,2028,Strategy 2
306,Turkey,LFP,Direct,265.4462420554632,2028,Strategy 2
321,Turkey,NCA,Direct,5271.670917711771,2028,Strategy 2
310,Turkey,NMC111,Hydro,1293.353149337905,2028,Strategy 2
319,Turkey,NMC523,Hydro,1685.6153708001025,2028,Strategy 2
312,Turkey,NMC622,Direct,837.5227038596587,2028,Strategy 2
315,Turkey,NMC811,Direct,645.9697048526432,2028,Strategy 2
324,USA,LFP,Direct,50722.343878321866,2028,Strategy 2
339,USA,NCA,Direct,166440.08674137946,2028,Strategy 2
328,USA,NMC111,Hydro,22588.390377405834,2028,Strategy 2
337,USA,NMC523,Hydro,26725.382951257725,2028,Strategy 2
331,USA,NMC622,Hydro,13200.558290088658,2028,Strategy 2
333,USA,NMC811,Direct,13799.961625979937,2028,Strategy 2
234,United Kingdom,LFP,Direct,4534.010216756798,2028,Strategy 2
249,United Kingdom,NCA,Direct,46837.992225988346,2028,Strategy 2
238,United Kingdom,NMC111,Hydro,13286.171645455805,2028,Strategy 2
247,United Kingdom,NMC523,Hydro,16242.165974786114,2028,Strategy 2
241,United Kingdom,NMC622,Hydro,8036.251254615465,2028,Strategy 2
243,United Kingdom,NMC811,Direct,6062.990737128257,2028,Strategy 2
72,Viet Nam,LFP,Direct,93.56007840362565,2028,Strategy 2
87,Viet Nam,NCA,Direct,2080.3380069842337,2028,Strategy 2
75,Viet Nam,NMC111,Direct,604.0690587701183,2028,Strategy 2
85,Viet Nam,NMC523,Hydro,683.783604064628,2028,Strategy 2
78,Viet Nam,NMC622,Direct,323.641910970602,2028,Strategy 2
81,Viet Nam,NMC811,Direct,214.60734080679208,2028,Strategy 2
378,Australia,LFP,Direct,253.78182169923113,2028,Strategy 3
393,Australia,NCA,Direct,3511.0350734223507,2028,Strategy 3
382,Australia,NMC111,Hydro,891.0221014493286,2028,Strategy 3
391,Australia,NMC523,Hydro,1107.2595406614264,2028,Strategy 3
384,Australia,NMC622,Direct,548.1114394211387,2028,Strategy 3
387,Australia,NMC811,Direct,428.54538440411,2028,Strategy 3
432,Belgium,LFP,Direct,1027.74137571716,2028,Strategy 3
447,Belgium,NCA,Direct,2560.824360512969,2028,Strategy 3
436,Belgium,NMC111,Hydro,1456.8129907440066,2028,Strategy 3
445,Belgium,NMC523,Hydro,1645.4148363835236,2028,Strategy 3
438,Belgium,NMC622,Direct,813.3999816840125,2028,Strategy 3
441,Belgium,NMC811,Direct,495.80645495832823,2028,Strategy 3
360,Brazil,LFP,Direct,491.1719893985255,2028,Strategy 3
375,Brazil,NCA,Direct,5145.34985842355,2028,Strategy 3
364,Brazil,NMC111,Hydro,1304.9517183602047,2028,Strategy 3
373,Brazil,NMC523,Hydro,1618.5197023642118,2028,Strategy 3
366,Brazil,NMC622,Direct,801.8528454070411,2028,Strategy 3
369,Brazil,NMC811,Direct,638.1538860464655,2028,Strategy 3
342,Canada,LFP,Direct,1192.021128856447,2028,Strategy 3
357,Canada,NCA,Direct,16959.06284852916,2028,Strategy 3
346,Canada,NMC111,Hydro,4326.625057186542,2028,Strategy 3
355,Canada,NMC523,Hydro,5356.040846826043,2028,Strategy 3
348,Canada,NMC622,Direct,2646.51344275722,2028,Strategy 3
351,Canada,NMC811,Direct,2058.098345315127,2028,Strategy 3
396,Czechia,LFP,Direct,177.2921937917415,2028,Strategy 3
411,Czechia,NCA,Direct,302.5727891783027,2028,Strategy 3
399,Czechia,NMC111,Direct,171.82948043003194,2028,Strategy 3
408,Czechia,NMC523,Direct,193.32506511288094,2028,Strategy 3
402,Czechia,NMC622,Direct,95.74766598688255,2028,Strategy 3
405,Czechia,NMC811,Direct,59.23280550016036,2028,Strategy 3
450,Finland,LFP,Direct,632.2620299062069,2028,Strategy 3
465,Finland,NCA,Direct,2161.9330390505716,2028,Strategy 3
454,Finland,NMC111,Hydro,1234.9557564609956,2028,Strategy 3
463,Finland,NMC523,Hydro,1390.399477703787,2028,Strategy 3
456,Finland,NMC622,Direct,686.3105784841548,2028,Strategy 3
459,Finland,NMC811,Direct,413.2452642532769,2028,Strategy 3
90,France,LFP,Direct,10665.78383446218,2028,Strategy 3
105,France,NCA,Direct,24728.267272901707,2028,Strategy 3
94,France,NMC111,Hydro,14040.39754640126,2028,Strategy 3
103,France,NMC523,Hydro,15894.114621531993,2028,Strategy 3
97,France,NMC622,Hydro,7860.974114551689,2028,Strategy 3
99,France,NMC811,Direct,4810.4626101511785,2028,Strategy 3
108,Germany,LFP,Direct,20123.210612395862,2028,Strategy 3
123,Germany,NCA,Direct,51043.309496971444,2028,Strategy 3
112,Germany,NMC111,Hydro,29018.972245876364,2028,Strategy 3
121,Germany,NMC523,Hydro,32706.23980034201,2028,Strategy 3
115,Germany,NMC622,Hydro,16181.385658575966,2028,Strategy 3
117,Germany,NMC811,Direct,9926.88218583836,2028,Strategy 3
126,Hungary,LFP,Direct,11505.761954929518,2028,Strategy 3
141,Hungary,NCA,Direct,29463.235265906114,2028,Strategy 3
130,Hungary,NMC111,Hydro,14371.062921112378,2028,Strategy 3
139,Hungary,NMC523,Hydro,16394.609355259163,2028,Strategy 3
133,Hungary,NMC622,Hydro,8113.111648873183,2028,Strategy 3
135,Hungary,NMC811,Direct,5191.1028779707485,2028,Strategy 3
0,India,LFP,Direct,261.99880446878666,2028,Strategy 3
15,India,NCA,Direct,3357.184486327922,2028,Strategy 3
4,India,NMC111,Hydro,851.1296910910125,2028,Strategy 3
13,India,NMC523,Hydro,1057.0740178200067,2028,Strategy 3
6,India,NMC622,Direct,523.6662300461022,2028,Strategy 3
9,India,NMC811,Direct,415.1857811810018,2028,Strategy 3
144,Italy,LFP,Direct,13139.003111661608,2028,Strategy 3
159,Italy,NCA,Direct,23484.906952618614,2028,Strategy 3
148,Italy,NMC111,Hydro,13337.3672068996,2028,Strategy 3
157,Italy,NMC523,Hydro,15003.645259192346,2028,Strategy 3
151,Italy,NMC622,Hydro,7430.106038658111,2028,Strategy 3
153,Italy,NMC811,Direct,4604.971430969719,2028,Strategy 3
18,Japan,LFP,Direct,2369.5465242973273,2028,Strategy 3
33,Japan,NCA,Direct,11931.959507528221,2028,Strategy 3
22,Japan,NMC111,Hydro,4599.304822990187,2028,Strategy 3
31,Japan,NMC523,Hydro,5433.593962850078,2028,Strategy 3
24,Japan,NMC622,Direct,2681.4263207589656,2028,Strategy 3
27,Japan,NMC811,Direct,1793.6445262674072,2028,Strategy 3
36,Korea,LFP,Direct,7946.00220760155,2028,Strategy 3
51,Korea,NCA,Direct,65403.08644734351,2028,Strategy 3
40,Korea,NMC111,Hydro,20464.71989889489,2028,Strategy 3
49,Korea,NMC523,Hydro,24347.97687146181,2028,Strategy 3
43,Korea,NMC622,Hydro,11960.369983581455,2028,Strategy 3
45,Korea,NMC811,Direct,8495.500621572886,2028,Strategy 3
414,Netherlands,LFP,Direct,2575.054692786552,2028,Strategy 3
429,Netherlands,NCA,Direct,7854.427223102529,2028,Strategy 3
418,Netherlands,NMC111,Hydro,4411.797789480327,2028,Strategy 3
427,Netherlands,NMC523,Hydro,5131.3058456436165,2028,Strategy 3
420,Netherlands,NMC622,Direct,2537.9419571303356,2028,Strategy 3
423,Netherlands,NMC811,Direct,1489.4724918566385,2028,Strategy 3
252,Norway,LFP,Direct,93.70803503786084,2028,Strategy 3
267,Norway,NCA,Direct,8471.859734402315,2028,Strategy 3
256,Norway,NMC111,Hydro,2151.3202651116353,2028,Strategy 3
265,Norway,NMC523,Hydro,2724.269247268729,2028,Strategy 3
258,Norway,NMC622,Direct,1340.6389186808315,2028,Strategy 3
261,Norway,NMC811,Direct,990.8819275704559,2028,Strategy 3
162,Poland,LFP,Direct,4294.067941435903,2028,Strategy 3
177,Poland,NCA,Direct,7109.123998133513,2028,Strategy 3
166,Poland,NMC111,Hydro,4036.97880711268,2028,Strategy 3
175,Poland,NMC523,Hydro,4539.8652148794945,2028,Strategy 3
168,Poland,NMC622,Direct,2248.5030630174083,2028,Strategy 3
171,Poland,NMC811,Direct,1395.4630283874094,2028,Strategy 3
486,Romania,LFP,Direct,178.3814201346477,2028,Strategy 3
501,Romania,NCA,Direct,302.17349933213745,2028,Strategy 3
489,Romania,NMC111,Direct,171.59817766048278,2028,Strategy 3
498,Romania,NMC523,Direct,193.05780085874127,2028,Strategy 3
492,Romania,NMC622,Direct,95.61684414725859,2028,Strategy 3
495,Romania,NMC811,Direct,59.17225786673235,2028,Strategy 3
270,Russian Federation,LFP,Direct,143.70130908841614,2028,Strategy 3
285,Russian Federation,NCA,Direct,2833.721052835227,2028,Strategy 3
273,Russian Federation,NMC111,Direct,694.9066151658263,2028,Strategy 3
283,Russian Federation,NMC523,Hydro,910.8359536917894,2028,Strategy 3
276,Russian Federation,NMC622,Direct,451.91419528167864,2028,Strategy 3
279,Russian Federation,NMC811,Direct,343.4855647362287,2028,Strategy 3
288,Serbia,LFP,Direct,5.2463635422059935,2028,Strategy 3
303,Serbia,NCA,Direct,104.77080235382685,2028,Strategy 3
291,Serbia,NMC111,Direct,25.99544449282795,2028,Strategy 3
300,Serbia,NMC523,Direct,33.85587367810469,2028,Strategy 3
294,Serbia,NMC622,Direct,16.852303293053065,2028,Strategy 3
297,Serbia,NMC811,Direct,12.940185798818861,2028,Strategy 3
180,Slovakia,LFP,Direct,175.8231449868658,2028,Strategy 3
195,Slovakia,NCA,Direct,303.08549915679345,2028,Strategy 3
183,Slovakia,NMC111,Direct,172.20618265741732,2028,Strategy 3
192,Slovakia,NMC523,Direct,193.69983687960084,2028,Strategy 3
186,Slovakia,NMC622,Direct,95.90286169082424,2028,Strategy 3
189,Slovakia,NMC811,Direct,59.28247462849834,2028,Strategy 3
198,Spain,LFP,Direct,10616.289355612558,2028,Strategy 3
213,Spain,NCA,Direct,21091.681573939324,2028,Strategy 3
202,Spain,NMC111,Hydro,11990.012328141178,2028,Strategy 3
211,Spain,NMC523,Hydro,13507.687496531013,2028,Strategy 3
205,Spain,NMC622,Hydro,6683.65414601537,2028,Strategy 3
207,Spain,NMC811,Direct,4110.50225639814,2028,Strategy 3
216,Sweden,LFP,Direct,2376.502153025921,2028,Strategy 3
231,Sweden,NCA,Direct,9429.042216659467,2028,Strategy 3
220,Sweden,NMC111,Hydro,5378.480765991318,2028,Strategy 3
229,Sweden,NMC523,Hydro,6087.067827172265,2028,Strategy 3
222,Sweden,NMC622,Direct,3003.6971879195535,2028,Strategy 3
225,Sweden,NMC811,Direct,1796.300345691551,2028,Strategy 3
468,Switzerland,LFP,Direct,398.30291017153075,2028,Strategy 3
