Year,country,scenario,eol_available_lithium_t,eol_captured_lithium_t,eol_capture_loss_lithium_t,manufacturing_available_lithium_t,manufacturing_captured_lithium_t,manufacturing_capture_loss_lithium_t,total_available_lithium_t,total_captured_lithium_t,total_capture_loss_lithium_t,capture_loss_rate
2033,Korea,baseline,2248.6910854578846,1796.0295699552123,452.66151550267216,327.5687548603031,322.45625052842024,5.112504331882877,2576.259840318188,2118.485820483633,457.774019834555,0.1776893823637046
2033,Kuwait,baseline,0.25950045411953404,0.10660278655230458,0.15289766756722944,0.0,0.0,0.0,0.25950045411953404,0.10660278655230458,0.15289766756722944,0.5892
2033,Kyrgyzstan,baseline,0.06052160221284947,0.024862274189038563,0.03565932802381091,0.0,0.0,0.0,0.06052160221284947,0.024862274189038563,0.03565932802381091,0.5892000000000001
2033,Lao People's Dem. Rep.,baseline,129.5501217127745,53.219189999607764,76.33093171316673,0.0,0.0,0.0,129.5501217127745,53.219189999607764,76.33093171316673,0.5892
2033,Latvia,baseline,42.50031659122509,33.94500286141148,8.555313729813614,0.0,0.0,0.0,42.50031659122509,33.94500286141148,8.555313729813614,0.20130000000000006
2033,Lebanon,baseline,159.3072473321328,65.44341720404014,93.86383012809264,0.0,0.0,0.0,159.3072473321328,65.44341720404014,93.86383012809264,0.5892000000000001
2033,Lesotho,baseline,3.2887002378176127,1.3509980576954752,1.9377021801221375,0.0,0.0,0.0,3.2887002378176127,1.3509980576954752,1.9377021801221375,0.5892000000000001
2033,Lithuania,baseline,68.65424163778232,54.83414279609673,13.820098841685581,0.0,0.0,0.0,68.65424163778232,54.83414279609673,13.820098841685581,0.2013
2033,Luxembourg,baseline,36.64522259521479,29.268539286798053,7.37668330841674,0.0,0.0,0.0,36.64522259521479,29.268539286798053,7.37668330841674,0.2013000000000001
2033,Madagascar,baseline,7.830971036389137,3.2169629017486576,4.614008134640478,0.0,0.0,0.0,7.830971036389137,3.2169629017486576,4.614008134640478,0.5891999999999998
2033,Malawi,baseline,30.740856447836414,12.628343828771198,18.112512619065214,0.0,0.0,0.0,30.740856447836414,12.628343828771198,18.112512619065214,0.5892
2033,Malaysia,baseline,0.7025843707250092,0.2886216594938338,0.41396271123117545,0.0,0.0,0.0,0.7025843707250092,0.2886216594938338,0.41396271123117545,0.5892000000000001
2033,Maldives,baseline,2.164194056169571,0.8890509182744598,1.2751431378951112,0.0,0.0,0.0,2.164194056169571,0.8890509182744598,1.2751431378951112,0.5892000000000001
2033,Mali,baseline,1.9628277950944297,0.8063296582247916,1.1564981368696379,0.0,0.0,0.0,1.9628277950944297,0.8063296582247916,1.1564981368696379,0.5892
2033,Malta,baseline,15.233620753545479,12.167092895856772,3.066527857688705,0.0,0.0,0.0,15.233620753545479,12.167092895856772,3.066527857688705,0.20130000000000003
2033,Mauritania,baseline,0.0016353889991930987,0.0006718178008685248,0.0009635711983245736,0.0,0.0,0.0,0.0016353889991930987,0.0006718178008685248,0.0009635711983245736,0.5892
2033,Mauritius,baseline,11.396312373331588,4.6816051229646165,6.714707250366971,0.0,0.0,0.0,11.396312373331588,4.6816051229646165,6.714707250366971,0.5892
2033,Mexico,baseline,664.1769877180067,272.8439065545571,391.33308116344955,0.0,0.0,0.0,664.1769877180067,272.8439065545571,391.33308116344955,0.5892000000000001
2033,Mongolia,baseline,5.994392808512445,2.4624965657369122,3.5318962427755327,0.0,0.0,0.0,5.994392808512445,2.4624965657369122,3.5318962427755327,0.5892000000000001
2033,Montenegro,baseline,1.6231201118078618,0.6667777419306695,0.956342369877192,0.0,0.0,0.0,1.6231201118078618,0.6667777419306695,0.956342369877192,0.5892
2033,Morocco,baseline,32.276245979111664,13.259081848219072,19.017164130892596,0.0,0.0,0.0,32.276245979111664,13.259081848219072,19.017164130892596,0.5892000000000001
2033,Mozambique,baseline,0.013158160091245492,0.005405372165483648,0.0077527879257618445,0.0,0.0,0.0,0.013158160091245492,0.005405372165483648,0.0077527879257618445,0.5892000000000001
2033,Myanmar,baseline,80.2478049924824,32.96579829091176,47.28200670157062,0.0,0.0,0.0,80.2478049924824,32.96579829091176,47.28200670157062,0.5892
2033,Namibia,baseline,12.50282579763189,5.136160837667181,7.36666495996471,0.0,0.0,0.0,12.50282579763189,5.136160837667181,7.36666495996471,0.5892
2033,Nepal,baseline,6.42553259899928,2.639608791668904,3.7859238073303754,0.0,0.0,0.0,6.42553259899928,2.639608791668904,3.7859238073303754,0.5892
2033,Netherlands,baseline,1045.0983386852936,834.7200431079441,210.37829557734963,1.9454151312303638,1.7803283914406438,0.16508673978972016,1047.043753816524,836.5003714993848,210.54338231713936,0.20108365247364188
2033,New Caledonia,baseline,0.003044655393913647,0.0012507444358197263,0.0017939109580939212,0.0,0.0,0.0,0.003044655393913647,0.0012507444358197263,0.0017939109580939212,0.5892000000000001
2033,New Zealand,baseline,187.35315208820234,149.6389625728472,37.71418951535514,0.0,0.0,0.0,187.35315208820234,149.6389625728472,37.71418951535514,0.20130000000000003
2033,Nicaragua,baseline,19.22053024495701,7.89579382462834,11.324736420328671,0.0,0.0,0.0,19.22053024495701,7.89579382462834,11.324736420328671,0.5892000000000001
2033,Niger,baseline,7.425265387689969,3.050299021263039,4.374966366426929,0.0,0.0,0.0,7.425265387689969,3.050299021263039,4.374966366426929,0.5892
2033,Nigeria,baseline,763.9573914088048,313.83369639073703,450.1236950180678,0.0,0.0,0.0,763.9573914088048,313.83369639073703,450.1236950180678,0.5892
2033,North Macedonia,baseline,3.8026574835595968,1.5621316942462824,2.2405257893133146,0.0,0.0,0.0,3.8026574835595968,1.5621316942462824,2.2405257893133146,0.5892000000000001
2033,Norway,baseline,243.2133367041885,194.25449202563533,48.958844678553156,223.0742683810817,211.10755144297661,11.966716938105062,466.28760508527023,405.36204346861194,60.925561616658214,0.1306609074575695
2033,Oman,baseline,12.498835029056712,5.134521429936497,7.364313599120214,0.0,0.0,0.0,12.498835029056712,5.134521429936497,7.364313599120214,0.5892
2033,Pakistan,baseline,596.6613197251893,245.10847014310772,351.55284958208154,0.0,0.0,0.0,596.6613197251893,245.10847014310772,351.55284958208154,0.5892000000000001
2033,Palau,baseline,0.05769061152902075,0.023699303216121723,0.033991308312899024,0.0,0.0,0.0,0.05769061152902075,0.023699303216121723,0.033991308312899024,0.5892
2033,Panama,baseline,0.18558282049252173,0.07623742265832792,0.10934539783419381,0.0,0.0,0.0,0.18558282049252173,0.07623742265832792,0.10934539783419381,0.5892000000000001
2033,Papua New Guinea,baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,Paraguay,baseline,10.928298220673632,4.489344909052727,6.438953311620904,0.0,0.0,0.0,10.928298220673632,4.489344909052727,6.438953311620904,0.5892
2033,Peru,baseline,84.07269634797603,34.537063659748554,49.53563268822748,0.0,0.0,0.0,84.07269634797603,34.537063659748554,49.53563268822748,0.5892000000000001
2033,Philippines,baseline,3092.2879612513148,1270.31189448204,1821.9760667692747,0.0,0.0,0.0,3092.2879612513148,1270.31189448204,1821.9760667692747,0.5892000000000001
2033,Poland,baseline,2809.399025170144,2243.867001403394,565.5320237667501,223.72274009149186,216.7392689216225,6.983471169869368,3033.1217652616356,2460.606270325017,572.5154949366195,0.18875453715496798
2033,Portugal,baseline,642.295137992991,513.0011267150019,129.2940112779891,0.0,0.0,0.0,642.295137992991,513.0011267150019,129.2940112779891,0.20130000000000003
2033,Qatar,baseline,0.23455559216593316,0.09635543726176535,0.13820015490416782,0.0,0.0,0.0,0.23455559216593316,0.09635543726176535,0.13820015490416782,0.5892
2033,Rep. of Moldova,baseline,6.976645224831384,2.8660058583607326,4.110639366470652,0.0,0.0,0.0,6.976645224831384,2.8660058583607326,4.110639366470652,0.5892000000000001
2033,Romania,baseline,602.2655012621096,401.77131589195335,200.4941853701563,42.799132887068,39.16722461169416,3.6319082753738443,645.0646341491777,440.9385405036475,204.12609364553012,0.3164428536913464
2033,Russian Federation,baseline,324.4377759850472,216.432440359625,108.00533562542222,35.017472362146556,32.0459110459316,2.971561316214963,359.4552483471938,248.4783514055566,110.97689694163718,0.3087363376996678
2033,Rwanda,baseline,0.12712532041375535,0.0522230816259707,0.07490223878778467,0.0,0.0,0.0,0.12712532041375535,0.0522230816259707,0.07490223878778467,0.5892000000000002
2033,Saint Lucia,baseline,0.3667604138960628,0.1506651780285026,0.2160952358675602,0.0,0.0,0.0,0.3667604138960628,0.1506651780285026,0.2160952358675602,0.5892
2033,Samoa,baseline,0.0452961044003397,0.01860763968765955,0.026688464712680153,0.0,0.0,0.0,0.0452961044003397,0.01860763968765955,0.026688464712680153,0.5892000000000001
2033,Saudi Arabia,baseline,186.81129372044475,76.7420794603587,110.06921426008604,0.0,0.0,0.0,186.81129372044475,76.7420794603587,110.06921426008604,0.5892
2033,Senegal,baseline,77.65710917224753,31.901540447959285,45.755568724288246,0.0,0.0,0.0,77.65710917224753,31.901540447959285,45.755568724288246,0.5892000000000001
2033,Serbia,baseline,11.730391551797425,7.825344204204063,3.9050473475933627,42.799132887068,39.16722461169416,3.6319082753738443,54.52952443886542,46.992568815898224,7.5369556229672074,0.1382178865582644
2033,Seychelles,baseline,1.6972040070341148,0.6972114060896144,0.9999926009445004,0.0,0.0,0.0,1.6972040070341148,0.6972114060896144,0.9999926009445004,0.5892
2033,Sierra Leone,baseline,0.5781420794522953,0.2375007662390029,0.3406413132132924,0.0,0.0,0.0,0.5781420794522953,0.2375007662390029,0.3406413132132924,0.5892
2033,Singapore,baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,Slovakia,baseline,322.3880468604333,257.491333027428,64.89671383300524,19.454151312303637,17.803283914406435,1.6508673978972022,341.8421981727369,275.2946169418345,66.54758123090244,0.1946733948781688
2033,Slovenia,baseline,60.39842053581379,48.24021848195447,12.158202053859318,0.0,0.0,0.0,60.39842053581379,48.24021848195447,12.158202053859318,0.20130000000000003
2033,Solomon Isds,baseline,0.04766214193118627,0.019579607905331323,0.028082534025854953,0.0,0.0,0.0,0.04766214193118627,0.019579607905331323,0.028082534025854953,0.5892000000000001
2033,South Africa,baseline,5.161815324273231,2.1204737352114438,3.041341589061788,0.0,0.0,0.0,5.161815324273231,2.1204737352114438,3.041341589061788,0.5892000000000001
2033,Spain,baseline,3037.1238918503886,2425.750852420905,611.3730394294832,160.1725124712999,151.58013141399775,8.592381057302182,3197.2964043216884,2577.330983834903,619.9654204867854,0.19390301745211894
2033,Sri Lanka,baseline,1682.639768312001,691.22841682257,991.411351489431,0.0,0.0,0.0,1682.639768312001,691.22841682257,991.411351489431,0.5892000000000001
2033,State of Palestine,baseline,0.60029414033024,0.24660083284766257,0.3536933074825774,0.0,0.0,0.0,0.60029414033024,0.24660083284766257,0.3536933074825774,0.5892
2033,Sudan,baseline,0.14546869018233555,0.05975853792690343,0.0857101522554321,0.0,0.0,0.0,0.14546869018233555,0.05975853792690343,0.0857101522554321,0.5892
2033,Sweden,baseline,636.3611583885645,508.26165720494635,128.0995011836181,266.5218729785598,252.2244291949517,14.297443783608099,902.8830313671243,760.4860863998981,142.39694496722618,0.15771361297111994
2033,Switzerland,baseline,455.50399086652413,363.8110375050928,91.69295336143134,2.269650986435424,2.0770497900140836,0.1926011964213401,457.77364185295954,365.8880872951069,91.88555455785267,0.20072268509371063
2033,Tajikistan,baseline,1.6866979063587662,0.6928954999321811,0.993802406426585,0.0,0.0,0.0,1.6866979063587662,0.6928954999321811,0.993802406426585,0.5892
2033,Thailand,baseline,339.09254287275405,226.20863535041423,112.8839075223398,45.96108152343794,42.778186288865825,3.1828952345721166,385.053624396192,268.98682163928004,116.06680275691191,0.30143023050079815
2033,Togo,baseline,6.716345704096202,2.7590748152427196,3.957270888853482,0.0,0.0,0.0,6.716345704096202,2.7590748152427196,3.957270888853482,0.5892
2033,Tonga,baseline,8.498786794102425e-05,3.491301615017276e-05,5.007485179085149e-05,0.0,0.0,0.0,8.498786794102425e-05,3.491301615017276e-05,5.007485179085149e-05,0.5892000000000001
2033,Trinidad and Tobago,baseline,12.622903774129247,5.185488870412295,7.437414903716952,0.0,0.0,0.0,12.622903774129247,5.185488870412295,7.437414903716952,0.5892000000000001
2033,Tunisia,baseline,3.704028804122871,1.5216150327336755,2.1824137713891956,0.0,0.0,0.0,3.704028804122871,1.5216150327336755,2.1824137713891956,0.5892
2033,Turkey,baseline,625.3513790397992,417.17190495745,208.17947408234912,150.44543681514813,140.0267946067862,10.41864220836195,775.7968158549473,557.1986995642362,218.59811629071106,0.28177238140609084
2033,USA,baseline,21683.454828943704,17318.575371877334,4364.879457066369,3421.9600974587315,3295.9557555613947,126.00434189733694,25105.414926402435,20614.531127438728,4490.883798963706,0.17888108251263396
2033,Uganda,baseline,376.72049912437194,154.756781040292,221.96371808407994,0.0,0.0,0.0,376.72049912437194,154.756781040292,221.96371808407994,0.5892
2033,Ukraine,baseline,2.038357040057704,0.8373570720557048,1.200999968001999,0.0,0.0,0.0,2.038357040057704,0.8373570720557048,1.200999968001999,0.5892
2033,United Arab Emirates,baseline,6.007082542834469,2.4677095085964,3.5393730342380696,0.0,0.0,0.0,6.007082542834469,2.4677095085964,3.5393730342380696,0.5892000000000001
2033,United Kingdom,baseline,3575.07998530177,2855.416384260524,719.6636010412465,183.8417299012694,178.10313837472458,5.738591526544811,3758.9217152030396,3033.5195226352484,725.4021925677913,0.19298145785635454
2033,United Rep. of Tanzania,baseline,53.42583046885379,21.947331156605138,31.478499312248655,0.0,0.0,0.0,53.42583046885379,21.947331156605138,31.478499312248655,0.5892000000000001
2033,Uruguay,baseline,5.588705571839367,2.295840248911612,3.2928653229277547,0.0,0.0,0.0,5.588705571839367,2.295840248911612,3.2928653229277547,0.5892
2033,Uzbekistan,baseline,25.34121842676563,10.410172529715322,14.93104589705031,0.0,0.0,0.0,25.34121842676563,10.410172529715322,14.93104589705031,0.5892000000000001
2033,Viet Nam,baseline,1026.757812992553,684.9501370473322,341.8076759452208,30.640721015625292,28.518790859243882,2.1219301563814112,1057.3985340081783,713.468927906576,343.92960610160225,0.3252601503029341
2033,Yemen,baseline,14.324817642886964,5.884635087697965,8.440182555189,0.0,0.0,0.0,14.324817642886964,5.884635087697965,8.440182555189,0.5892000000000001
2033,Zambia,baseline,0.16428509188912385,0.06748831574805209,0.09679677614107177,0.0,0.0,0.0,0.16428509188912385,0.06748831574805209,0.09679677614107177,0.5892
2033,Zimbabwe,baseline,0.24672126732321353,0.10135309661637612,0.1453681707068374,0.0,0.0,0.0,0.24672126732321353,0.10135309661637612,0.1453681707068374,0.5892
2034,Afghanistan,baseline,0.0009231370488610639,0.0003914101087170911,0.0005317269401439728,0.0,0.0,0.0,0.0009231370488610639,0.0003914101087170911,0.0005317269401439728,0.576
2034,Albania,baseline,63.218343016682184,26.804577439073245,36.41376557760894,0.0,0.0,0.0,63.218343016682184,26.804577439073245,36.41376557760894,0.5760000000000001
2034,Algeria,baseline,14.881875797854173,6.309915338290169,8.571960459564004,0.0,0.0,0.0,14.881875797854173,6.309915338290169,8.571960459564004,0.576
2034,Andorra,baseline,0.11488332457151951,0.04871052961832427,0.06617279495319524,0.0,0.0,0.0,0.11488332457151951,0.04871052961832427,0.06617279495319524,0.5760000000000001
2034,Angola,baseline,3.0699561153368076,1.3016613929028065,1.7682947224340013,0.0,0.0,0.0,3.0699561153368076,1.3016613929028065,1.7682947224340013,0.5760000000000001
2034,Argentina,baseline,77.98077623076708,33.063849121845244,44.91692710892184,0.0,0.0,0.0,77.98077623076708,33.063849121845244,44.91692710892184,0.5760000000000001
2034,Armenia,baseline,0.044793300398235855,0.018992359368852,0.025800941029383854,0.0,0.0,0.0,0.044793300398235855,0.018992359368852,0.025800941029383854,0.5760000000000001
2034,Aruba,baseline,0.034224121375848356,0.014511027463359702,0.019713093912488655,0.0,0.0,0.0,0.034224121375848356,0.014511027463359702,0.019713093912488655,0.5760000000000001
2034,Australia,baseline,1019.0090309780257,832.2246755997536,186.78435537827212,48.36329507908067,44.447802709478296,3.9154923696023736,1067.3723260571064,876.6724783092319,190.6998477478745,0.1786629117997872
2034,Austria,baseline,547.4090889332545,447.0690029317889,100.34008600146555,0.0,0.0,0.0,547.4090889332545,447.0690029317889,100.34008600146555,0.18330000000000002
2034,Azerbaijan,baseline,22.457341748369984,9.521912901308871,12.935428847061111,0.0,0.0,0.0,22.457341748369984,9.521912901308871,12.935428847061111,0.576
2034,Bahamas,baseline,0.0004657756877856135,0.00019748889162110012,0.0002682867961645134,0.0,0.0,0.0,0.0004657756877856135,0.00019748889162110012,0.0002682867961645134,0.5760000000000001
2034,Bahrain,baseline,0.04953906211985441,0.021004562338818273,0.028534499781036143,0.0,0.0,0.0,0.04953906211985441,0.021004562338818273,0.028534499781036143,0.5760000000000001
2034,Bangladesh,baseline,0.06057709838638594,0.025684689715827637,0.0348924086705583,0.0,0.0,0.0,0.06057709838638594,0.025684689715827637,0.0348924086705583,0.5760000000000001
2034,Barbados,baseline,0.006051543779916947,0.0025658545626847857,0.0034856892172321617,0.0,0.0,0.0,0.006051543779916947,0.0025658545626847857,0.0034856892172321617,0.576
2034,Belarus,baseline,67.43884803071879,28.594071565024766,38.844776465694025,0.0,0.0,0.0,67.43884803071879,28.594071565024766,38.844776465694025,0.5760000000000001
2034,Belgium,baseline,752.0568073387765,614.2047945535787,137.85201278519773,5.79695046603621,5.327629356305918,0.4693211097302923,757.8537578048127,619.5324239098846,138.32133389492802,0.18251718418021362
2034,Benin,baseline,40.798544620213626,17.298582918970578,23.49996170124305,0.0,0.0,0.0,40.798544620213626,17.298582918970578,23.49996170124305,0.576
2034,Bermuda,baseline,0.030652060522541148,0.012996473661557446,0.017655586860983702,0.0,0.0,0.0,0.030652060522541148,0.012996473661557446,0.017655586860983702,0.5760000000000001
2034,Bolivia (Plurinational State of),baseline,43.75362067047401,18.551535164280978,25.20208550619303,0.0,0.0,0.0,43.75362067047401,18.551535164280978,25.20208550619303,0.5760000000000001
2034,Bosnia Herzegovina,baseline,4.661172638605834,1.9763371987688734,2.6848354398369603,0.0,0.0,0.0,4.661172638605834,1.9763371987688734,2.6848354398369603,0.5760000000000001
2034,Botswana,baseline,8.653639696285342,3.669143231224985,4.984496465060357,0.0,0.0,0.0,8.653639696285342,3.669143231224985,4.984496465060357,0.5760000000000001
2034,Brazil,baseline,26040.958012111667,17858.88900470618,8182.069007405487,1.151507025692397,1.0582810168923404,0.09322600880005646,26042.10951913736,17859.947285723072,8182.162233414288,0.31418968679943254
2034,Brunei Darussalam,baseline,0.5087438095551469,0.21570737525138223,0.2930364343037646,0.0,0.0,0.0,0.5087438095551469,0.21570737525138223,0.2930364343037646,0.576
2034,Bulgaria,baseline,266.02644116407083,112.79521105356602,153.2312301105048,0.0,0.0,0.0,266.02644116407083,112.79521105356602,153.2312301105048,0.5760000000000001
2034,Burkina Faso,baseline,21.542066352721314,9.133836133553835,12.408230219167475,0.0,0.0,0.0,21.542066352721314,9.133836133553835,12.408230219167475,0.576
2034,Burundi,baseline,6.476105326264392,2.7458686583361023,3.7302366679282897,0.0,0.0,0.0,6.476105326264392,2.7458686583361023,3.7302366679282897,0.576
2034,C?te d'Ivoire,baseline,5.890252908406415,2.49746723316432,3.3927856752420955,0.0,0.0,0.0,5.890252908406415,2.49746723316432,3.3927856752420955,0.5760000000000001
2034,Cabo Verde,baseline,0.19728759942093382,0.08364994215447594,0.11363765726645789,0.0,0.0,0.0,0.19728759942093382,0.08364994215447594,0.11363765726645789,0.5760000000000001
2034,Cambodia,baseline,28.437222578112106,12.057382373119534,16.379840204992576,0.0,0.0,0.0,28.437222578112106,12.057382373119534,16.379840204992576,0.5760000000000001
2034,Cameroon,baseline,0.032918528477606776,0.013957456074505274,0.018961072403101506,0.0,0.0,0.0,0.032918528477606776,0.013957456074505274,0.018961072403101506,0.5760000000000001
2034,Canada,baseline,5465.408497435945,4463.599119855936,1001.8093775800089,1118.1133219473172,1078.57683488326,39.536487064057056,6583.5218193832625,5542.175954739196,1041.345864644066,0.1581745900162625
2034,Cayman Isds,baseline,0.000232573762913,9.861127547511201e-05,0.00013396248743788802,0.0,0.0,0.0,0.000232573762913,9.861127547511201e-05,0.00013396248743788802,0.5760000000000001
2034,Chile,baseline,37.63121633167554,15.95563572463043,21.675580607045113,0.0,0.0,0.0,37.63121633167554,15.95563572463043,21.675580607045113,0.5760000000000001
2034,China,baseline,168465.98607726532,115533.97325178854,52932.01282547677,13558.740828405722,13353.732667080227,205.0081613254941,182024.72690567104,128887.70591886877,53137.020986802265,0.2919219926331161
2034,Colombia,baseline,78.02317114759069,33.08182456657845,44.94134658101224,0.0,0.0,0.0,78.02317114759069,33.08182456657845,44.94134658101224,0.5760000000000001
2034,Comoros,baseline,0.08832577408162878,0.0374501282106106,0.05087564587101818,0.0,0.0,0.0,0.08832577408162878,0.0374501282106106,0.05087564587101818,0.576
2034,Congo,baseline,0.05657086900189494,0.023986048456803456,0.032584820545091486,0.0,0.0,0.0,0.05657086900189494,0.023986048456803456,0.032584820545091486,0.5760000000000001
2034,Costa Rica,baseline,23.874436682582935,10.122761153415164,13.75167552916777,0.0,0.0,0.0,23.874436682582935,10.122761153415164,13.75167552916777,0.576
2034,Croatia,baseline,208.91928849335903,88.58177832118423,120.3375101721748,0.0,0.0,0.0,208.91928849335903,88.58177832118423,120.3375101721748,0.576
2034,Cyprus,baseline,46.86470530765235,38.27440482475967,8.590300482892676,0.0,0.0,0.0,46.86470530765235,38.27440482475967,8.590300482892676,0.18330000000000002
2034,Czechia,baseline,1566.6887487108033,1074.435143865869,492.25360484493456,28.984752330181053,26.63814678152959,2.34660554865146,1595.6735010409843,1101.0732906473984,494.600210393586,0.30996329140699463
2034,Denmark,baseline,315.9130641427025,258.0061994853452,57.906864657357374,0.0,0.0,0.0,315.9130641427025,258.0061994853452,57.906864657357374,0.18330000000000002
2034,Dominican Rep.,baseline,45.11028758446738,19.126761935814166,25.983525648653213,0.0,0.0,0.0,45.11028758446738,19.126761935814166,25.983525648653213,0.5760000000000001
2034,Ecuador,baseline,29.22514573722976,12.391461792585417,16.833683944644342,0.0,0.0,0.0,29.22514573722976,12.391461792585417,16.833683944644342,0.5760000000000001
2034,Egypt,baseline,183.72511364909198,77.899448187215,105.82566546187698,0.0,0.0,0.0,183.72511364909198,77.899448187215,105.82566546187698,0.576
2034,El Salvador,baseline,0.16174100271672343,0.06857818515189074,0.0931628175648327,0.0,0.0,0.0,0.16174100271672343,0.06857818515189074,0.0931628175648327,0.5760000000000001
2034,Estonia,baseline,50.78627410874159,41.47715006460925,9.309124044132334,0.0,0.0,0.0,50.78627410874159,41.47715006460925,9.309124044132334,0.18330000000000002
2034,Eswatini,baseline,0.40529924715354226,0.1718468807931019,0.23345236636044037,0.0,0.0,0.0,0.40529924715354226,0.1718468807931019,0.23345236636044037,0.5760000000000001
2034,Ethiopia,baseline,16.36095467859218,6.937044783723083,9.423909894869094,0.0,0.0,0.0,16.36095467859218,6.937044783723083,9.423909894869094,0.576
2034,Fiji,baseline,0.06742537455909337,0.028588358813055582,0.038837015746037776,0.0,0.0,0.0,0.06742537455909337,0.028588358813055582,0.038837015746037776,0.576
2034,Finland,baseline,334.38230809983196,273.09003102513276,61.29227707469922,328.4938597420519,311.832651175935,16.661208566116898,662.8761678418839,584.9226822010678,77.95348564081613,0.11759886600631327
2034,France,baseline,4268.072186021631,3485.734554323866,782.337631697765,297.57679058985883,282.48369577114113,15.093094818717658,4565.64897661149,3768.2182500950075,797.4307265164827,0.1746587901526139
2034,French Polynesia,baseline,9.717717663106884,4.120312289157319,5.597405373949565,0.0,0.0,0.0,9.717717663106884,4.120312289157319,5.597405373949565,0.576
2034,Georgia,baseline,1.7716172347553156,0.7511657075362539,1.0204515272190617,0.0,0.0,0.0,1.7716172347553156,0.7511657075362539,1.0204515272190617,0.576
2034,Germany,baseline,4571.481338076717,3733.5288088072552,837.9525292694626,1246.3443501977852,1183.1297647557533,63.21458544203173,5817.825688274503,4916.658573563009,901.1671147114944,0.15489757909518423
2034,Ghana,baseline,0.40007561124555313,0.16963205916811452,0.2304435520774386,0.0,0.0,0.0,0.40007561124555313,0.16963205916811452,0.2304435520774386,0.576
2034,Greece,baseline,698.7074708784905,570.6343914664632,128.07307941202734,0.0,0.0,0.0,698.7074708784905,570.6343914664632,128.07307941202734,0.18330000000000005
2034,Greenland,baseline,0.028869684694858434,0.012240746310619974,0.016628938384238456,0.0,0.0,0.0,0.028869684694858434,0.012240746310619974,0.016628938384238456,0.576
2034,Grenada,baseline,1.8116166787051684,0.7681254717709914,1.043491206934177,0.0,0.0,0.0,1.8116166787051684,0.7681254717709914,1.043491206934177,0.5760000000000001
2034,Guatemala,baseline,78.09717632869818,33.11320276336803,44.98397356533015,0.0,0.0,0.0,78.09717632869818,33.11320276336803,44.98397356533015,0.576
2034,Guinea,baseline,0.1028286742887375,0.0435993578984247,0.0592293163903128,0.0,0.0,0.0,0.1028286742887375,0.0435993578984247,0.0592293163903128,0.576
2034,Guyana,baseline,47.683651030720654,20.217868037025557,27.4657829936951,0.0,0.0,0.0,47.683651030720654,20.217868037025557,27.4657829936951,0.5760000000000001
2034,Honduras,baseline,9.007321571194598,3.81910434618651,5.188217225008089,0.0,0.0,0.0,9.007321571194598,3.81910434618651,5.188217225008089,0.5760000000000001
2034,Hungary,baseline,351.71226072012973,287.24340333013,64.46885738999978,646.6820297667061,627.1263651865609,19.555664580145255,998.3942904868359,914.3697685166908,84.02452197014503,0.08415965793351352
2034,Iceland,baseline,16.350848041630325,13.353737595599485,2.997110446030839,0.0,0.0,0.0,16.350848041630325,13.353737595599485,2.997110446030839,0.18330000000000002
2034,India,baseline,3973.044047234853,2724.7136075936623,1248.330439641191,460.60281027695885,430.2767212483239,30.32608902863499,4433.646857511812,3154.9903288419864,1278.656528669826,0.2883983704077449
2034,Indonesia,baseline,866.8414813823986,367.540788106137,499.3006932762616,0.0,0.0,0.0,866.8414813823986,367.540788106137,499.3006932762616,0.5760000000000001
2034,Iran,baseline,1.5569036060671642,0.6601271289724777,0.8967764770946867,0.0,0.0,0.0,1.5569036060671642,0.6601271289724777,0.8967764770946867,0.5760000000000001
2034,Ireland,baseline,315.0244653130274,257.28048082114947,57.743984491877924,0.0,0.0,0.0,315.0244653130274,257.28048082114947,57.743984491877924,0.1833
2034,Israel,baseline,536.1265580274675,437.8545599410327,98.27199808643479,0.0,0.0,0.0,536.1265580274675,437.8545599410327,98.27199808643479,0.18330000000000002
2034,Italy,baseline,3616.93881223034,2953.9539279485184,662.9848842818213,325.5953845090338,309.08118660673557,16.514197902298214,3942.534196739374,3263.035114555254,679.4990821841195,0.17235084041784374
2034,Jamaica,baseline,0.09744919037403324,0.041318456718590094,0.05613073365544314,0.0,0.0,0.0,0.09744919037403324,0.041318456718590094,0.05613073365544314,0.576
2034,Japan,baseline,612.7788213026113,500.4564633578426,112.32235794476867,255.02920762757992,251.17316600825092,3.856041619329004,867.8080289301912,751.6296293660935,116.17839956409767,0.13387569104116157
2034,Jordan,baseline,38.1509930144008,16.176021038105937,21.97497197629486,0.0,0.0,0.0,38.1509930144008,16.176021038105937,21.97497197629486,0.5760000000000001
2034,Kazakhstan,baseline,51.75281619282974,21.94319406575981,29.809622127069932,0.0,0.0,0.0,51.75281619282974,21.94319406575981,29.809622127069932,0.5760000000000001
2034,Kenya,baseline,343.9404260416859,145.83074064167482,198.10968540001107,0.0,0.0,0.0,343.9404260416859,145.83074064167482,198.10968540001107,0.576
2034,Kiribati,baseline,0.05770093924158393,0.024465198238431587,0.033235741003152346,0.0,0.0,0.0,0.05770093924158393,0.024465198238431587,0.033235741003152346,0.576
